index,timestamp,x,y,z,yaw,velocity
390,1.75279e+09,212.202,2.90695,0.822857,3.13123,1.57993
391,1.75279e+09,211.454,2.92319,0.822376,3.12592,1.42233
392,1.75279e+09,210.675,2.94418,0.82227,3.12216,1.26795
393,1.75279e+09,210.074,2.9629,0.822256,3.1171,1.15308
394,1.75279e+09,209.615,2.97907,0.822247,3.11451,1.05006
395,1.75279e+09,209.044,3.00109,0.822235,3.11083,0.920368
396,1.75279e+09,208.658,3.01722,0.822235,3.10818,0.834181
397,1.75279e+09,208.235,3.02414,0.82223,3.11453,0.731042
398,1.75279e+09,207.913,3.03104,0.822228,3.11408,0.654029
399,1.75279e+09,207.586,3.05069,0.822258,3.10726,0.633491
400,1.75279e+09,207.181,3.07727,0.825518,3.09979,0.864202
401,1.75279e+09,206.754,3.10795,0.825742,3.09157,0.947269
402,1.75279e+09,206.305,3.14406,0.824549,3.08251,1.00169
403,1.75279e+09,205.743,3.18651,0.824701,3.07975,0.997731
404,1.75279e+09,205.265,3.20362,0.823128,3.08629,0.916925
405,1.75279e+09,204.862,3.21867,0.822493,3.09112,0.840663
406,1.75279e+09,204.476,3.23156,0.822311,3.09535,0.765517
407,1.75279e+09,204.065,3.24337,0.822269,3.10027,0.702152
408,1.75279e+09,203.719,3.25413,0.822263,3.10165,0.634832
409,1.75279e+09,203.43,3.28334,0.823109,3.08889,0.692227
410,1.75279e+09,203.044,3.33109,0.824972,3.07204,0.826959
411,1.75279e+09,202.572,3.35792,0.825364,3.07609,0.952271
412,1.75279e+09,202.066,3.38636,0.826589,3.0794,1.09947
413,1.75279e+09,201.504,3.41639,0.824528,3.08288,1.08421
414,1.75279e+09,201.038,3.43997,0.823117,3.08519,1.02947
415,1.75279e+09,200.427,3.46895,0.825396,3.08811,1.18088
416,1.75279e+09,199.955,3.49017,0.825076,3.09115,1.20585
417,1.75279e+09,199.209,3.52058,0.827318,3.0957,1.44861
418,1.75279e+09,198.469,3.54802,0.828725,3.09938,1.67495
419,1.75279e+09,197.53,3.57884,0.825947,3.10445,1.65512
420,1.75279e+09,196.785,3.5999,0.823988,3.10855,1.58904
421,1.75279e+09,196.008,3.6186,0.82337,3.11282,1.52399
422,1.75279e+09,195.32,3.63237,0.823221,3.1166,1.46978
423,1.75279e+09,194.571,3.64442,0.823194,3.12066,1.4152
424,1.75279e+09,193.903,3.65259,0.823198,3.12431,1.37009
425,1.75279e+09,193.124,3.65903,0.823173,3.12859,1.31961
426,1.75279e+09,192.526,3.6617,0.823145,3.13188,1.28043
427,1.75279e+09,191.92,3.66238,0.82313,3.13524,1.24544
428,1.75279e+09,191.256,3.66082,0.823197,3.13881,1.21351
429,1.75279e+09,190.729,3.6579,0.823199,3.14156,1.18598
430,1.75279e+09,190.049,3.65194,0.823222,-3.13805,1.15848
431,1.75279e+09,189.476,3.64501,0.823232,-3.13508,1.1394
432,1.75279e+09,189.002,3.63812,0.823261,-3.13293,1.11806
433,1.75279e+09,188.404,3.62773,0.82332,-3.12922,1.0954
434,1.75279e+09,187.818,3.61528,0.823227,-3.12561,1.07203
435,1.75279e+09,187.39,3.61645,0.823728,-3.13196,1.06636
436,1.75279e+09,186.823,3.63687,0.823492,3.13517,1.04685
437,1.75279e+09,186.305,3.66356,0.823388,3.12109,1.02627
438,1.75279e+09,185.754,3.64884,0.824248,3.13954,1.0615
439,1.75279e+09,185.178,3.61113,0.825915,-3.12003,1.22488
440,1.75279e+09,184.623,3.59701,0.825288,-3.12055,1.19234
441,1.75279e+09,183.959,3.58813,0.823635,-3.12264,1.18235
442,1.75279e+09,183.464,3.58126,0.823592,-3.1242,1.17669
443,1.75279e+09,182.832,3.57339,0.823543,-3.12602,1.16624
444,1.75279e+09,182.228,3.56695,0.823546,-3.12779,1.15709
445,1.75279e+09,181.627,3.56148,0.823529,-3.12919,1.14943
446,1.75279e+09,181.099,3.55739,0.82354,-3.13039,1.14392
447,1.75279e+09,180.551,3.55393,0.823537,-3.13165,1.13813
448,1.75279e+09,179.958,3.55051,0.823488,-3.13219,1.13486
449,1.75279e+09,179.347,3.54772,0.823542,-3.13364,1.13008
450,1.75279e+09,178.783,3.54614,0.823576,-3.13579,1.12491
451,1.75279e+09,178.311,3.54585,0.823528,-3.13772,1.1223
452,1.75279e+09,177.66,3.54681,0.823595,-3.14036,1.11961
453,1.75279e+09,177.102,3.5488,0.823473,3.14106,1.11471
454,1.75279e+09,176.566,3.55162,0.823553,3.1398,1.11377
455,1.75279e+09,176.054,3.55513,0.823594,3.13794,1.11331
456,1.75279e+09,175.433,3.56074,0.823562,3.13503,1.10554
457,1.75279e+09,174.88,3.56686,0.823516,3.13413,1.10319
458,1.75279e+09,174.328,3.57386,0.823516,3.13221,1.10247
459,1.75279e+09,173.777,3.58162,0.823593,3.13054,1.10083
460,1.75279e+09,173.226,3.59054,0.823619,3.12806,1.10353
461,1.75279e+09,172.742,3.59956,0.823591,3.1267,1.09713
462,1.75279e+09,172.215,3.60979,0.823545,3.1256,1.09814
463,1.75279e+09,171.6,3.62263,0.823626,3.12394,1.09864
464,1.75279e+09,171.096,3.63387,0.823551,3.12298,1.09607
465,1.75279e+09,170.528,3.6473,0.823586,3.12067,1.09153
466,1.75279e+09,169.983,3.66125,0.823568,3.11928,1.08996
467,1.75279e+09,169.393,3.67751,0.823689,3.11713,1.09985
468,1.75279e+09,168.891,3.6923,0.823566,3.11557,1.085
469,1.75279e+09,168.324,3.70956,0.823636,3.11465,1.09241
470,1.75279e+09,167.801,3.72612,0.823621,3.11349,1.09186
471,1.75279e+09,167.28,3.74342,0.823461,3.11157,1.0893
472,1.75279e+09,166.779,3.76094,0.823626,3.10986,1.08888
473,1.75279e+09,166.17,3.78332,0.823521,3.10794,1.08997
474,1.75279e+09,165.584,3.806,0.823557,3.1059,1.08256
475,1.75279e+09,165.085,3.82635,0.823549,3.10399,1.08282
476,1.75279e+09,164.562,3.84887,0.82362,3.10188,1.09159
477,1.75279e+09,163.998,3.87392,0.823591,3.10091,1.09193
478,1.75279e+09,163.456,3.89845,0.823544,3.10008,1.08881
479,1.75279e+09,162.935,3.92283,0.823613,3.09763,1.07803
480,1.75279e+09,162.436,3.94722,0.823609,3.09628,1.08429
481,1.75279e+09,161.895,3.97448,0.823642,3.09458,1.08077
482,1.75279e+09,161.308,4.00499,0.823618,3.09314,1.0934
483,1.75279e+09,160.745,4.03498,0.823659,3.0918,1.08955
484,1.75279e+09,160.204,4.06469,0.823563,3.09025,1.08658
485,1.75279e+09,159.662,4.09502,0.823571,3.08938,1.09189
486,1.75279e+09,159.142,4.12507,0.823521,3.08696,1.08345
487,1.75279e+09,158.536,4.16138,0.82353,3.08541,1.08324
488,1.75279e+09,158.017,4.19332,0.823686,3.08349,1.0889
489,1.75279e+09,157.498,4.22599,0.823581,3.08264,1.08175
490,1.75279e+09,156.958,4.26033,0.823589,3.08149,1.08993
491,1.75279e+09,156.439,4.29433,0.823593,3.07919,1.08204
492,1.75279e+09,155.898,4.33067,0.823667,3.07788,1.08468
493,1.75279e+09,155.357,4.36767,0.823696,3.07716,1.07401
494,1.75279e+09,154.817,4.40523,0.82359,3.07524,1.07918
495,1.75279e+09,154.293,4.44246,0.823727,3.07413,1.0867
496,1.75279e+09,153.712,4.48469,0.822656,3.07256,1.00057
497,1.75279e+09,153.235,4.50922,0.822602,3.07779,0.911827
498,1.75279e+09,152.829,4.53316,0.822384,3.07932,0.858099
499,1.75279e+09,152.351,4.5607,0.824432,3.08039,0.983655
500,1.75279e+09,151.828,4.57439,0.825702,3.09341,1.10508
501,1.75279e+09,151.221,4.56775,0.825879,3.1156,1.22566
502,1.75279e+09,150.585,4.54843,0.826011,3.13786,1.32332
503,1.75279e+09,149.952,4.51506,0.826333,-3.12293,1.4295
504,1.75279e+09,149.183,4.50806,0.826955,-3.12986,1.53238
505,1.75279e+09,148.356,4.52151,0.826656,3.14071,1.64074
506,1.75279e+09,147.516,4.50408,0.827763,-3.12581,1.71792
507,1.75279e+09,146.708,4.4843,0.827417,-3.12728,1.78765
508,1.75279e+09,145.828,4.49088,0.826718,-3.13708,1.87261
509,1.75279e+09,144.836,4.50486,0.826805,3.13577,1.94494
510,1.75279e+09,143.806,4.53012,0.826838,3.12504,2.01291
511,1.75279e+09,142.786,4.55664,0.827626,3.12222,2.05509
512,1.75279e+09,141.701,4.554,0.826681,3.13351,2.11394
513,1.75279e+09,140.804,4.55164,0.82679,3.13905,2.15592
514,1.75279e+09,139.584,4.56934,0.827863,3.12532,2.19549
515,1.75279e+09,138.485,4.66095,0.825339,3.08339,1.99589
516,1.75279e+09,137.563,4.73127,0.824178,3.08111,1.72805
517,1.75279e+09,136.785,4.74904,0.82339,3.09891,1.52556
518,1.75279e+09,136.124,4.7529,0.822866,3.11244,1.35674
519,1.75279e+09,135.422,4.747,0.82257,3.1276,1.16305
520,1.75279e+09,134.861,4.73403,0.82253,3.14026,1.00021
521,1.75279e+09,134.432,4.71926,0.822525,-3.13281,0.862363
522,1.75279e+09,134.047,4.70232,0.82242,-3.12363,0.75014
523,1.75279e+09,133.694,4.69428,0.822865,-3.12361,0.611323
524,1.75279e+09,133.336,4.68977,0.823789,-3.12472,0.76077
525,1.75279e+09,132.951,4.68473,0.823652,-3.1262,0.759132
526,1.75279e+09,132.605,4.68072,0.822903,-3.12739,0.750345
527,1.75279e+09,132.194,4.67637,0.823377,-3.12831,0.773849
528,1.75279e+09,131.813,4.67277,0.824295,-3.12931,0.867484
529,1.75279e+09,131.304,4.66838,0.825744,-3.13022,1.01815
530,1.75279e+09,130.71,4.66387,0.82782,-3.13136,1.23957
531,1.75279e+09,130.056,4.65939,0.825877,-3.13231,1.30642
532,1.75279e+09,129.448,4.65594,0.823452,-3.13349,1.23506
533,1.75279e+09,128.855,4.68123,0.823947,3.12731,1.14216
534,1.75279e+09,128.304,4.73499,0.824854,3.09619,1.05797
535,1.75279e+09,127.783,4.83495,0.824163,3.04858,0.977503
536,1.75279e+09,127.344,4.96033,0.824006,2.9969,0.932716
537,1.75279e+09,126.892,5.12034,0.823862,2.93632,0.856438
538,1.75279e+09,126.538,5.27598,0.823345,2.88446,0.820006
539,1.75279e+09,126.184,5.45515,0.823056,2.83132,0.776879
540,1.75279e+09,125.858,5.64075,0.822861,2.78146,0.728512
541,1.75279e+09,125.545,5.83952,0.822744,2.73228,0.695679
542,1.75279e+09,125.267,6.03623,0.822867,2.6873,0.671598
543,1.75279e+09,124.988,6.25465,0.823665,2.63958,0.711199
544,1.75279e+09,124.731,6.47527,0.824242,2.59374,0.753252
545,1.75279e+09,124.424,6.7666,0.824383,2.5363,0.807795
546,1.75279e+09,124.161,7.04416,0.824392,2.48484,0.850497
547,1.75279e+09,123.892,7.35955,0.824384,2.42995,0.886474
548,1.75279e+09,123.588,7.76329,0.824577,2.36331,0.926339
549,1.75279e+09,123.331,8.15572,0.824561,2.30072,0.943349
550,1.75279e+09,123.11,8.54088,0.824664,2.2418,0.980332
551,1.75279e+09,122.874,9.01878,0.824547,2.17181,0.993848
552,1.75279e+09,122.696,9.44887,0.824814,2.11061,1.02225
553,1.75279e+09,122.517,9.97593,0.824742,2.03717,1.04387
554,1.75279e+09,122.385,10.4849,0.824845,1.96811,1.05512
555,1.75279e+09,122.286,11.0098,0.824825,1.89775,1.07407
556,1.75279e+09,122.226,11.5271,0.824965,1.82955,1.09582
557,1.75279e+09,122.2,12.0749,0.824872,1.75742,1.10176
558,1.75279e+09,122.216,12.6524,0.824919,1.6816,1.11953
559,1.75279e+09,122.247,13.2156,0.824235,1.62948,1.14059
560,1.75279e+09,122.218,13.7898,0.82435,1.62717,1.1531
561,1.75279e+09,122.204,14.3713,0.824006,1.61518,1.17522
562,1.75279e+09,122.189,14.9609,0.824035,1.608,1.18506
563,1.75279e+09,122.179,15.5345,0.824089,1.60099,1.20143
564,1.75279e+09,122.172,16.139,0.824075,1.59351,1.21427
565,1.75279e+09,122.17,16.7748,0.824099,1.58576,1.2288
566,1.75279e+09,122.173,17.3921,0.824095,1.57845,1.23972
567,1.75279e+09,122.18,17.9891,0.824069,1.5712,1.24828
568,1.75279e+09,122.192,18.6152,0.824083,1.56352,1.25595
569,1.75279e+09,122.209,19.2707,0.824087,1.55545,1.26589
570,1.75279e+09,122.23,19.8795,0.824086,1.54796,1.27275
571,1.75279e+09,122.258,20.5422,0.824073,1.53977,1.27426
572,1.75279e+09,122.29,21.1619,0.824001,1.53225,1.27761
573,1.75279e+09,122.325,21.7841,0.82311,1.5247,1.22279
574,1.75279e+09,122.365,22.3811,0.823036,1.51626,1.18275
575,1.75279e+09,122.409,22.9784,0.822911,1.50963,1.13332
576,1.75279e+09,122.452,23.5142,0.822927,1.50283,1.12395
577,1.75279e+09,122.502,24.0801,0.822917,1.49686,1.06231
578,1.75279e+09,122.55,24.5941,0.822611,1.49054,0.992402
579,1.75279e+09,122.579,25.0517,0.822544,1.49558,0.913467
580,1.75279e+09,122.609,25.4907,0.822349,1.49703,0.854367
581,1.75279e+09,122.636,25.8974,0.822299,1.49897,0.776132
582,1.75279e+09,122.663,26.3093,0.823995,1.50045,0.853604
583,1.75279e+09,122.691,26.7444,0.82309,1.50229,0.829082
584,1.75279e+09,122.715,27.1282,0.822585,1.50371,0.807462
585,1.75279e+09,122.739,27.5197,0.823072,1.50505,0.837724
586,1.75279e+09,122.766,27.9704,0.824179,1.50712,0.903963
587,1.75279e+09,122.79,28.4457,0.824413,1.51174,0.933079
588,1.75279e+09,122.807,28.9058,0.822928,1.51709,0.855796
589,1.75279e+09,122.826,29.3646,0.824941,1.52045,1.03475
590,1.75279e+09,122.845,29.917,0.825191,1.52509,1.08503
591,1.75279e+09,122.848,30.438,0.823389,1.53817,0.999077
592,1.75279e+09,122.86,30.9286,0.822652,1.53951,0.970103
593,1.75279e+09,122.876,31.4748,0.825398,1.54115,1.13354
594,1.75279e+09,122.893,32.0809,0.825385,1.54208,1.24977
595,1.75279e+09,122.908,32.6828,0.824198,1.54308,1.22614
596,1.75279e+09,122.926,33.3908,0.827008,1.54404,1.43173
597,1.75279e+09,122.945,34.2083,0.832431,1.54488,1.94545
598,1.75279e+09,122.964,35.1824,0.829749,1.5493,1.98697
599,1.75279e+09,122.974,36.1331,0.824298,1.5554,1.82741
600,1.75279e+09,122.979,37.0532,0.823201,1.56073,1.72542
601,1.75279e+09,122.979,37.8782,0.823848,1.56538,1.70416
602,1.75279e+09,122.975,38.7426,0.823399,1.57034,1.61786
603,1.75279e+09,122.969,39.4893,0.822668,1.57472,1.51072
604,1.75279e+09,122.959,40.2244,0.822777,1.579,1.44095
605,1.75279e+09,122.946,40.9549,0.822724,1.58324,1.36533
606,1.75279e+09,122.931,41.6193,0.822755,1.58708,1.2969
607,1.75279e+09,122.915,42.2588,0.822969,1.59074,1.26098
608,1.75279e+09,122.898,42.8569,0.823052,1.59328,1.22486
609,1.75279e+09,122.878,43.4819,0.822987,1.59606,1.17922
610,1.75279e+09,122.859,44.0567,0.822924,1.5994,1.13746
611,1.75279e+09,122.838,44.6107,0.822867,1.60177,1.1036
612,1.75279e+09,122.816,45.1559,0.823142,1.60503,1.06549
613,1.75279e+09,122.793,45.6899,0.82329,1.60791,1.06365
614,1.75279e+09,122.767,46.2469,0.825533,1.61105,1.19116
615,1.75279e+09,122.73,46.7979,0.824317,1.62374,1.09872
616,1.75279e+09,122.596,47.319,0.825784,1.69065,0.984914
617,1.75279e+09,122.441,47.7652,0.824169,1.75371,0.90526
618,1.75279e+09,122.281,48.1507,0.823411,1.80938,0.840328
619,1.75279e+09,122.1,48.5249,0.822881,1.86535,0.76075
620,1.75279e+09,121.915,48.8627,0.823307,1.91659,0.771611
621,1.75279e+09,121.71,49.1916,0.823748,1.96893,0.789788
622,1.75279e+09,121.496,49.5002,0.823714,2.01938,0.782282
623,1.75279e+09,121.252,49.8151,0.823311,2.07337,0.75143
624,1.75279e+09,121.018,50.089,0.823297,2.12134,0.755323
625,1.75279e+09,120.752,50.3691,0.823284,2.1731,0.73928
626,1.75279e+09,120.49,50.6198,0.823187,2.22143,0.732685
627,1.75279e+09,120.219,50.8547,0.823257,2.26998,0.722737
628,1.75279e+09,119.938,51.0749,0.823431,2.3176,0.73258
629,1.75279e+09,119.64,51.2863,0.823736,2.36654,0.747995
630,1.75279e+09,119.262,51.5238,0.826643,2.42687,0.975855
631,1.75279e+09,118.849,51.7529,0.825202,2.48831,0.990216
632,1.75279e+09,118.384,51.9733,0.824573,2.55618,0.999189
633,1.75279e+09,117.92,52.1566,0.824485,2.62147,1.00267
634,1.75279e+09,117.46,52.3047,0.824486,2.68511,1.00525
635,1.75279e+09,116.967,52.4284,0.82454,2.75185,1.01268
636,1.75279e+09,116.464,52.5193,0.824528,2.81873,1.02754
637,1.75279e+09,115.933,52.5786,0.824599,2.88906,1.03393
638,1.75279e+09,115.437,52.5997,0.824591,2.95461,1.04043
639,1.75279e+09,114.894,52.5991,0.82401,3.01408,1.0497
640,1.75279e+09,114.406,52.6455,0.824186,3.02241,1.06571
641,1.75279e+09,113.873,52.6936,0.823815,3.03308,1.07858
642,1.75279e+09,113.292,52.7355,0.824299,3.04726,1.08556
643,1.75279e+09,112.815,52.7674,0.823689,3.05417,1.08468
644,1.75279e+09,112.254,52.7543,0.824345,3.09499,1.07753
645,1.75279e+09,111.711,52.7721,0.823894,3.0959,1.08906
646,1.75279e+09,111.119,52.7984,0.823784,3.09687,1.09744
647,1.75279e+09,110.634,52.8,0.823713,3.10958,1.1034
648,1.75279e+09,110.036,52.7979,0.82409,3.12331,1.11331
649,1.75279e+09,109.458,52.8034,0.823744,3.12562,1.11944
650,1.75279e+09,108.897,52.809,0.823789,3.12699,1.12102
651,1.75279e+09,108.356,52.8134,0.823748,3.12905,1.12918
652,1.75279e+09,107.812,52.8169,0.823784,3.13089,1.13857
653,1.75279e+09,107.242,52.819,0.823737,3.13362,1.14074
654,1.75279e+09,106.647,52.82,0.823747,3.13563,1.14434
655,1.75279e+09,106.073,52.8197,0.823792,3.13791,1.15166
656,1.75279e+09,105.497,52.818,0.82376,3.14024,1.15428
657,1.75279e+09,104.919,52.8151,0.823793,-3.14073,1.15988
658,1.75279e+09,104.316,52.8107,0.823808,-3.13838,1.1619
659,1.75279e+09,103.804,52.8057,0.82381,-3.13631,1.16805
660,1.75279e+09,103.198,52.7986,0.823798,-3.13381,1.16837
661,1.75279e+09,102.637,52.7906,0.823762,-3.13153,1.16888
662,1.75279e+09,102.051,52.7809,0.823802,-3.12913,1.16989
663,1.75279e+09,101.441,52.7693,0.823784,-3.12672,1.17603
664,1.75279e+09,100.877,52.7572,0.823774,-3.12442,1.17665
665,1.75279e+09,100.241,52.7421,0.823794,-3.12189,1.18129
666,1.75279e+09,99.6512,52.7267,0.82377,-3.1195,1.17936
667,1.75279e+09,99.0609,52.7098,0.823762,-3.11707,1.17932
668,1.75279e+09,98.5171,52.693,0.823793,-3.11492,1.18377
669,1.75279e+09,97.9492,52.6741,0.823786,-3.11261,1.18467
670,1.75279e+09,97.3336,52.6522,0.823785,-3.11009,1.18807
671,1.75279e+09,96.6937,52.6278,0.823771,-3.10754,1.18599
672,1.75279e+09,96.1006,52.6037,0.823786,-3.10512,1.18929
673,1.75279e+09,95.4834,52.5772,0.823779,-3.10259,1.18938
674,1.75279e+09,94.9371,52.5523,0.823792,-3.1004,1.186
675,1.75279e+09,94.3192,52.5228,0.82382,-3.0979,1.19225
676,1.75279e+09,93.725,52.4929,0.823792,-3.09542,1.19173
677,1.75279e+09,93.1306,52.4616,0.823771,-3.09297,1.18831
678,1.75279e+09,92.5122,52.4274,0.823787,-3.09055,1.1889
679,1.75279e+09,91.9412,52.3945,0.823791,-3.08832,1.19213
680,1.75279e+09,91.3938,52.3618,0.823799,-3.08611,1.1923
681,1.75279e+09,90.775,52.3234,0.823784,-3.08357,1.19259
682,1.75279e+09,90.1556,52.2834,0.823784,-3.08114,1.19453
683,1.75279e+09,89.5365,52.2459,0.824138,-3.08219,1.18657
684,1.75279e+09,88.9661,52.2131,0.823732,-3.08244,1.18963
685,1.75279e+09,88.372,52.1824,0.823959,-3.08592,1.18477
686,1.75279e+09,87.7548,52.1524,0.823757,-3.08835,1.19116
687,1.75279e+09,87.2085,52.1267,0.823771,-3.09051,1.18996
688,1.75279e+09,86.6142,52.1,0.823793,-3.09286,1.19132
689,1.75279e+09,86.0433,52.0758,0.823774,-3.09502,1.18953
690,1.75279e+09,85.4245,52.0508,0.823768,-3.09738,1.18917
691,1.75279e+09,84.8055,52.0274,0.82378,-3.09981,1.19256
692,1.75279e+09,84.1863,52.0054,0.823776,-3.10226,1.19129
693,1.75279e+09,83.6381,51.9873,0.823783,-3.10444,1.19289
694,1.75279e+09,82.9944,51.9674,0.823786,-3.1069,1.19516
695,1.75279e+09,82.4457,51.9518,0.8238,-3.10901,1.19606
696,1.75279e+09,81.8493,51.9361,0.823777,-3.11129,1.19389
697,1.75279e+09,81.2527,51.9217,0.823782,-3.11359,1.19138
698,1.75279e+09,80.6318,51.9083,0.82378,-3.11605,1.1948
699,1.75279e+09,80.0347,51.8968,0.823802,-3.11839,1.19712
700,1.75279e+09,79.4612,51.8871,0.823786,-3.12056,1.19244
701,1.75279e+09,78.864,51.8783,0.823774,-3.12291,1.19478
702,1.75279e+09,78.2189,51.8703,0.82377,-3.12539,1.19224
703,1.75279e+09,77.6692,51.8648,0.823784,-3.12751,1.19572
704,1.75279e+09,77.0478,51.86,0.823791,-3.12994,1.19805
705,1.75279e+09,76.4742,51.8569,0.823783,-3.13216,1.1955
706,1.75279e+09,75.8527,51.8549,0.823785,-3.13461,1.19617
707,1.75279e+09,75.255,51.8545,0.823781,-3.13691,1.1954
708,1.75279e+09,74.681,51.8554,0.823793,-3.13916,1.19471
709,1.75279e+09,74.0351,51.858,0.823781,3.14156,1.19526
710,1.75279e+09,73.4611,51.8616,0.823774,3.13937,1.19598
711,1.75279e+09,72.839,51.8669,0.823789,3.13699,1.19798
712,1.75279e+09,72.2412,51.8734,0.82378,3.13465,1.19619
713,1.75279e+09,71.6911,51.8806,0.823783,3.13251,1.19626
714,1.75279e+09,71.0693,51.8902,0.823784,3.13013,1.19591
715,1.75279e+09,70.4714,51.9008,0.823779,3.12777,1.19642
716,1.75279e+09,69.8732,51.9128,0.823804,3.12554,1.19974
717,1.75279e+09,69.2991,51.9256,0.823786,3.12329,1.19549
718,1.75279e+09,68.6532,51.9415,0.823771,3.12087,1.19479
719,1.75279e+09,68.0792,51.957,0.823779,3.1187,1.19604
720,1.75279e+09,67.4573,51.9752,0.823802,3.11631,1.19647
721,1.75279e+09,66.8592,51.9941,0.823776,3.11396,1.19694
722,1.75279e+09,66.3092,52.0127,0.823779,3.11182,1.19641
723,1.75279e+09,65.6636,52.036,0.823796,3.10935,1.19804
724,1.75279e+09,65.1135,52.0572,0.823779,3.10716,1.19373
725,1.75279e+09,64.5156,52.0815,0.823826,3.10484,1.20257
726,1.75279e+09,63.8789,52.109,0.824198,3.10235,1.23211
727,1.75279e+09,63.2621,52.1372,0.824072,3.0999,1.2382
728,1.75279e+09,62.6677,52.1605,0.824373,3.10233,1.23744
729,1.75279e+09,61.9978,52.1641,0.824091,3.11635,1.24512
730,1.75279e+09,61.3989,52.1596,0.823981,3.1285,1.24995
731,1.75279e+09,60.8048,52.1485,0.823496,3.14056,1.20148
732,1.75279e+09,60.2075,52.1301,0.823446,-3.1309,1.20477
733,1.75279e+09,59.6232,52.1116,0.823145,-3.12496,1.12736
734,1.75279e+09,59.0556,52.109,0.822845,-3.12942,1.0602
735,1.75279e+09,58.5214,52.119,0.822858,-3.13999,1.02714
736,1.75279e+09,58.0029,52.1348,0.823477,3.13328,1.04139
737,1.75279e+09,57.5226,52.1529,0.823684,3.12465,1.05826
738,1.75279e+09,56.9522,52.1798,0.823627,3.11369,1.06551
739,1.75279e+09,56.4612,52.208,0.823633,3.10445,1.07069
740,1.75279e+09,55.9031,52.2246,0.823897,3.10854,1.07524
741,1.75279e+09,55.3371,52.2246,0.823991,3.11928,1.08806
742,1.75279e+09,54.8382,52.2197,0.823501,3.1296,1.08876
743,1.75279e+09,54.2726,52.2292,0.823209,3.12577,1.01132
744,1.75279e+09,53.8036,52.2486,0.822626,3.11863,0.957514
745,1.75279e+09,53.2973,52.2733,0.823509,3.11138,0.990328
746,1.75279e+09,52.8055,52.3,0.823251,3.10379,0.97624
747,1.75279e+09,52.3192,52.3299,0.82317,3.09649,0.970745
748,1.75279e+09,51.8062,52.3657,0.824599,3.08795,1.06433
749,1.75279e+09,51.3192,52.4033,0.823148,3.08082,0.977346
750,1.75279e+09,50.8621,52.402,0.825038,3.10476,0.862476
751,1.75279e+09,50.4467,52.3296,0.824166,-3.1232,0.775603
752,1.75279e+09,50.0888,52.2465,0.823056,-3.07453,0.699514
753,1.75279e+09,49.7414,52.148,0.823839,-3.026,0.752433
754,1.75279e+09,49.3977,52.0318,0.824845,-2.97711,0.861112
755,1.75279e+09,48.9632,51.8596,0.824723,-2.91434,0.881237
756,1.75279e+09,48.5672,51.6752,0.823968,-2.85563,0.892436
757,1.75279e+09,48.1651,51.4574,0.824577,-2.79525,0.933272
758,1.75279e+09,47.7941,51.2272,0.824595,-2.73678,0.966076
759,1.75279e+09,47.3781,50.9318,0.824272,-2.66878,0.966107
760,1.75279e+09,47.0143,50.6356,0.824818,-2.60674,1.00964
761,1.75279e+09,46.6371,50.2864,0.824621,-2.53863,1.00629
762,1.75279e+09,46.303,49.9311,0.824591,-2.47298,1.02062
763,1.75279e+09,45.971,49.5262,0.824172,-2.40308,0.998249
764,1.75279e+09,45.6796,49.117,0.824625,-2.33644,1.0294
765,1.75279e+09,45.4084,48.679,0.824982,-2.26872,1.05782
766,1.75279e+09,45.1644,48.2158,0.82447,-2.19925,1.02873
767,1.75279e+09,44.9485,47.7241,0.824899,-2.12826,1.05688
768,1.75279e+09,44.7767,47.2484,0.824453,-2.06224,1.04391
769,1.75279e+09,44.6399,46.7757,0.825065,-1.99759,1.09415
770,1.75279e+09,44.5187,46.2087,0.825451,-1.9212,1.14443
771,1.75279e+09,44.4363,45.5999,0.825109,-1.84028,1.15212
772,1.75279e+09,44.4052,45.0627,0.824779,-1.77011,1.11855
773,1.75279e+09,44.4119,44.5451,0.825005,-1.70238,1.12678
774,1.75279e+09,44.4693,43.8992,0.82562,-1.61661,1.17485
775,1.75279e+09,44.5145,43.3629,0.823426,-1.58063,1.07206
776,1.75279e+09,44.5212,42.8679,0.822738,-1.57269,0.981497
777,1.75279e+09,44.5295,42.4168,0.822392,-1.56552,0.90901
778,1.75279e+09,44.5407,42.0019,0.822332,-1.5589,0.872953
779,1.75279e+09,44.5613,41.4257,0.824405,-1.55011,1.00486
780,1.75279e+09,44.5813,40.9677,0.823399,-1.54353,0.989048
781,1.75279e+09,44.6044,40.4428,0.823427,-1.53874,0.961789
782,1.75279e+09,44.604,39.9704,0.823224,-1.54867,0.937175
783,1.75279e+09,44.5997,39.5265,0.823022,-1.55721,0.915178
784,1.75279e+09,44.6023,39.0548,0.822947,-1.55956,0.901105
785,1.75279e+09,44.605,38.6274,0.823099,-1.56139,0.880527
786,1.75279e+09,44.5971,38.1889,0.822954,-1.56909,0.875581
787,1.75279e+09,44.5861,37.7314,0.823579,-1.57583,0.909973
788,1.75279e+09,44.5742,37.3303,0.823839,-1.5828,0.933138
789,1.75279e+09,44.5556,36.8295,0.824344,-1.59083,0.985682
790,1.75279e+09,44.5318,36.3009,0.823639,-1.59893,0.97443
791,1.75279e+09,44.523,35.8888,0.822892,-1.59656,0.920461
792,1.75279e+09,44.5137,35.3952,0.822447,-1.59463,0.866879
793,1.75279e+09,44.5063,34.9524,0.823301,-1.59263,0.889387
